Time (s),Altitude (m),latitude,longitude
7.928262413553821,1608.4593327179828,32.99305401409238,-106.97500600869711
7.945583373793217,1611.97156643556,32.993061124209525,-106.97500601182122
7.962904334032613,1615.4791791978118,32.9930682310233,-106.97500601462681
7.980225294272009,1618.9821764504818,32.99307533454093,-106.97500601711499
7.9975462545114056,1622.4805636236056,32.993082434769555,-106.97500601928729
8.014867214750803,1625.9743461300118,32.99308953171632,-106.97500602114549
8.0321881749902,1629.4635293634624,32.993096625388354,-106.97500602269156
8.049509135229597,1632.9481186979106,32.993103715792756,-106.97500602392752
8.066830095468994,1636.4281194877444,32.99311080293675,-106.97500602485533
8.084151055708391,1639.9035370681563,32.99311788682752,-106.97500602547673
8.101472015947788,1643.3743767549436,32.99312496747242,-106.9750060257932
8.118792976187185,1646.8406438613997,32.99313204487782,-106.97500602580534
8.136113936426582,1650.30234376183,32.99313911904559,-106.97500602551087
8.15343489666598,1653.759481931112,32.993146189971206,-106.97500602490321
8.170755856905377,1657.2120638750575,32.993153257647165,-106.97500602397338
8.188076817144774,1660.6600950461084,32.99316032206737,-106.97500602271312
8.20539777738417,1664.103580807057,32.993167383229064,-106.97500602111612
8.222718737623568,1667.5425264540158,32.99317444113174,-106.9750060191765
8.240039697862965,1670.9769372452688,32.993181495775616,-106.97500601688743
8.257360658102362,1674.4068183946079,32.99318854716184,-106.97500601424164
8.27468161834176,1677.8321750453156,32.99319559529374,-106.97500601123298
8.292002578581156,1681.25301225993,32.99320264017733,-106.97500600785679
8.309323538820554,1684.6693350312953,32.99320968182082,-106.9750060041093
8.32664449905995,1688.081148296019,32.993216720234,-106.97500599998702
8.343965459299348,1691.4884569381438,32.99322375542801,-106.97500599548701
8.361286419538745,1694.89126578706,32.99323078741547,-106.97500599060741
8.378607379778142,1698.2895796119783,32.99323781621048,-106.97500598534741
8.395928340017539,1701.683403117895,32.993244841828236,-106.97500597970694
8.413249300256936,1705.0727409538376,32.99325186428463,-106.97500597368635
8.430570260496333,1708.457597733704,32.993258883595836,-106.97500596728649
8.44789122073573,1711.8379780556202,32.99326589977814,-106.97500596050875
8.465212180975128,1715.2138865090733,32.9932729128478,-106.97500595335504
8.482533141214525,1718.585327674376,32.99327992282078,-106.97500594582746
8.499854101453922,1721.952306125671,32.99328692971244,-106.97500593792823
8.517175061693319,1725.314826440329,32.99329393353729,-106.97500592965943
8.534496021932716,1728.672893208301,32.99330093430872,-106.97500592102308
8.551816982172113,1732.0265110364098,32.993307932038924,-106.97500591202093
8.56913794241151,1735.3756845489784,32.99331492673882,-106.97500590265446
8.586458902650907,1738.720418388406,32.993321918417905,-106.97500589292478
8.603779862890304,1742.060717216872,32.99332890708431,-106.9750058828325
8.621100823129701,1745.3965857151825,32.99333589274472,-106.97500587237785
8.638421783369099,1748.7280285788534,32.99334287540442,-106.97500586156038
8.655742743608496,1752.0550505162587,32.993349855067414,-106.97500585037916
8.673063703847893,1755.3776562500516,32.99335683173649,-106.97500583883269
8.69038466408729,1758.6958505175621,32.99336380541339,-106.97500582691889
8.707705624326687,1762.009638066926,32.99337077609898,-106.97500581463524
8.725026584566084,1765.319023650659,32.993377743793424,-106.97500580197861
8.742347544805481,1768.6240120200896,32.993384708496315,-106.97500578894552
8.759668505044878,1771.9246079214263,32.99339167020687,-106.97500577553207
8.776989465284275,1775.2208160918376,32.99339862892421,-106.97500576173408
8.794310425523673,1778.512641254521,32.993405584647455,-106.97500574754712
8.81163138576307,1781.800088113439,32.99341253737598,-106.97500573296664
8.828952346002467,1785.0831613487512,32.99341948710952,-106.97500571798797
8.846273306241864,1788.3618656128397,32.99342643384833,-106.97500570260645
8.863594266481261,1791.6362055244845,32.993433377593355,-106.97500568681758
8.880915226720658,1794.9061856629392,32.99344031834631,-106.97500567061695
8.898236186960055,1798.1718105663253,32.993447256109775,-106.97500565400038
8.915557147199452,1801.4330847342321,32.99345419088722,-106.97500563696399
8.93287810743885,1804.6900126298865,32.993461122683094,-106.97500561950416
8.950199067678247,1807.9425986793021,32.9934680515028,-106.97500560161772
8.967520027917644,1811.1908472695195,32.99347497735266,-106.97500558330186
8.98484098815704,1814.434762748947,32.99348190023989,-106.97500556455418
9.002161948396438,1817.6743494299603,32.99348882017255,-106.97500554537271
9.019482908635835,1820.909611591901,32.99349573715943,-106.97500552575589
9.036803868875232,1824.140553483388,32.99350265121,-106.97500550570257
9.05412482911463,1827.3671793245107,32.993509562334225,-106.97500548521201
9.071445789354026,1830.5894933097316,32.993516470542524,-106.9750054642838
9.088766749593423,1833.8074996114046,32.99352337584559,-106.97500544291782
9.10608770983282,1837.0212023812865,32.993530278254276,-106.97500542111426
9.123408670072218,1840.230605751091,32.99353717777947,-106.9750053988735
9.140729630311615,1843.435713836116,32.99354407443196,-106.97500537619612
9.158050590551012,1846.6365307421152,32.993550968222316,-106.97500535308275
9.175371550790409,1849.8330605712272,32.993557859160795,-106.9750053295341
9.192692511029806,1853.0253074243228,32.99356474725726,-106.97500530555088
9.210013471269203,1856.2132754014106,32.99357163252103,-106.97500528113375
9.2273344315086,1859.3969686030214,32.99357851496093,-106.9750052562832
9.244655391747997,1862.5763911329755,32.993585394585075,-106.9750052309996
9.261976351987395,1865.75154710059,32.99359227140098,-106.97500520528308
9.279297312226792,1868.9224406210537,32.993599145415395,-106.9750051791336
9.296618272466189,1872.0890758147766,32.99360601663446,-106.97500515255088
9.313939232705586,1875.2514568070246,32.993612885063605,-106.97500512553438
9.331260192944983,1878.4095877278583,32.99361975070762,-106.97500509808324
9.34858115318438,1881.5634727100569,32.99362661357071,-106.9750050701964
9.365902113423777,1884.7131158850993,32.99363347365648,-106.97500504187244
9.383223073663174,1887.8585213807582,32.993640330968084,-106.97500501310971
9.400544033902571,1890.9996933218417,32.99364718550823,-106.97500498390632
9.417864994141969,1894.1366358312198,32.993654037279356,-106.97500495426014
9.437276903489835,1897.6472422918027,32.993661712893605,-106.97500492050604
9.456688812837701,1901.1525475108506,32.993669385035425,-106.97500488618927
9.476100722185567,1904.6525572582277,32.993677053707536,-106.97500485130605
9.495512631533433,1908.147277283263,32.993684718912675,-106.97500481585249
9.5149245408813,1911.6367133128056,32.99369238065379,-106.97500477982456
9.534336450229166,1915.1208710465053,32.99370003893414,-106.97500474321824
9.553748359577032,1918.5997561533304,32.99370769375746,-106.97500470602957
9.573160268924898,1922.0733742698108,32.99371534512796,-106.9750046682546
9.592572178272764,1925.5417309967634,32.99372299305049,-106.97500462988965
9.61198408762063,1929.0048318943773,32.99373063753055,-106.97500459093118
9.631395996968497,1932.4626824791048,32.99373827857433,-106.97500455137587
9.650807906316363,1935.915288225377,32.99374591618875,-106.97500451122073
9.670219815664229,1939.3626545700154,32.99375355038139,-106.97500447046308
9.689631725012095,1942.80478691489,32.99376118116051,-106.97500442910054
9.709043634359961,1946.2416906267958,32.99376880853498,-106.97500438713111
9.728455543707828,1949.6733710372778,32.993776432514245,-106.97500434455311
9.747867453055694,1953.0998334446072,32.99378405310825,-106.97500430136519
9.76727936240356,1956.5210831172458,32.993791670327305,-106.9750042575663
9.786691271751426,1959.9371252970082,32.99379928418206,-106.97500421315569
9.806103181099292,1963.3479652014057,32.99380689468334,-106.97500416813287
9.825515090447158,1966.753608025941,32.99381450184212,-106.97500412249757
9.844926999795025,1970.1540589423762,32.99382210566933,-106.97500407624965
9.86433890914289,1973.5493230786801,32.993829706175795,-106.9750040293891
9.883750818490757,1976.9394054993782,32.99383730337201,-106.97500398191598
9.903162727838623,1980.3243112184778,32.993844897268154,-106.97500393383038
9.92257463718649,1983.7040452374026,32.99385248787404,-106.97500388513237
9.941986546534356,1987.0786125694121,32.99386007519911,-106.97500383582192
9.961398455882222,1990.4480182337406,32.99386765925242,-106.97500378589895
9.980810365230088,1993.8122672398863,32.99387524004251,-106.97500373536319
10.000222274577954,1997.1713645854143,32.99388281757741,-106.97500368421417
10.01963418392582,2000.5253152657979,32.993890391864554,-106.97500363245128
10.039046093273686,2003.8741242807796,32.99389796291092,-106.97500358007365
10.058458002621553,2007.217796631222,32.993905530723,-106.97500352708026
10.077869911969419,2010.5563373133937,32.99391309530675,-106.9750034734699
10.097281821317285,2013.8897513173865,32.99392065666778,-106.9750034192411
10.116693730665151,2017.2180436230788,32.99392821481127,-106.97500336439218
10.136105640013017,2020.541219192367,32.99393576974203,-106.9750033089213
10.155517549360884,2023.8592829670056,32.993943321464606,-106.97500325282645
10.17492945870875,2027.172239875133,32.99395086998336,-106.97500319610543
10.194341368056616,2030.4800948374464,32.99395841530251,-106.97500313875595
10.213753277404482,2033.7828527653905,32.993965957426234,-106.97500308077562
10.233165186752348,2037.08051855455,32.99397349635872,-106.97500302216193
10.252577096100215,2040.3730970806,32.993981032104195,-106.97500296291238
10.27198900544808,2043.6605931995823,32.99398856466706,-106.97500290302446
10.291400914795947,2046.9430117487732,32.993996094051845,-106.97500284249566
10.310812824143813,2050.220357545323,32.99400362026336,-106.97500278132352
10.33022473349168,2053.4926353837086,32.99401114330666,-106.9750027195057
10.349636642839545,2056.759850034064,32.99401866318706,-106.97500265703985
10.369048552187412,2060.02200624086,32.994026179910264,-106.97500259392386
10.388460461535278,2063.2791087207147,32.99403369348224,-106.97500253015565
10.407872370883144,2066.53116216123,32.99404120390929,-106.97500246573331
10.42728428023101,2069.778171222895,32.99404871119802,-106.97500240065509
10.446696189578876,2073.0201405425255,32.994056215355315,-106.97500233491941
10.466108098926743,2076.2570747351983,32.99406371638841,-106.97500226852489
10.485520008274609,2079.4889783940907,32.994071214304746,-106.97500220147029
10.504931917622475,2082.715856090167,32.994078709112024,-106.97500213375454
10.524343826970341,2085.937712373224,32.994086200818074,-106.97500206537674
10.543755736318207,2089.1545517738505,32.99409368943093,-106.97500199633613
10.563167645666073,2092.366378805135,32.994101174958715,-106.9750019266321
10.58257955501394,2095.5731979637444,32.994108657409605,-106.97500185626413
10.601991464361806,2098.775013730904,32.994116136791796,-106.9750017852318
10.621403373709672,2101.971830573692,32.994123613113466,-106.97500171353475
10.640815283057538,2105.1636529446955,32.994131086382716,-106.97500164117272
10.660227192405404,2108.350485280611,32.994138556607524,-106.97500156814546
10.67963910175327,2111.532332003278,32.994146023795714,-106.9750014944527
10.699051011101137,2114.709197523836,32.99415348795499,-106.97500142009417
10.718462920449003,2117.881086246518,32.99416094909277,-106.97500134506961
10.73787482979687,2121.048002569322,32.99416840721635,-106.97500126937865
10.757286739144735,2124.2099508828746,32.99417586233274,-106.97500119302089
10.776698648492602,2127.366935570274,32.99418331444872,-106.97500111599578
10.796110557840468,2130.5189610082516,32.99419076357083,-106.97500103830276
